title,link,author,pubDate,description,isbn,isbn13,itemId,priceSales,priceStandard,mallType,stockStatus,mileage,cover,categoryId,categoryName,publisher,salesPoint,adult,fixedPrice,customerReviewRank,image_url,EPUB
"낭만 강아지 봉봉 2 - 진짜 주인 찾기",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=296399678&amp;partner=openAPI&amp;start=api,"홍민정 (지은이), 김무연 (그림)",2022-06-15,"홍민정 작가의 새로운 동화 시리즈 &lt;낭만 강아지 봉봉&gt; 두 번째 이야기가 출간되었다. 1권에서 눈물 나는 ‘고물상 탈출기’를 그렸다면, 2권에서는 마침내 세상 밖으로 나온 봉봉의 모험기가 본격적으로 펼쳐진다.",K492838579,9791130622590,296399678,10800,12000,BOOK,,600,https://image.aladin.co.kr/product/29639/96/coversum/k492838579_1.jpg,48874,국내도서>어린이>동화/명작/고전>국내창작동화,다산어린이,6184,0,1,10,https://image.aladin.co.kr/product/29639/96/cover500/k492838579_1.jpg,NULL
"낭만 강아지 봉봉 3 - 거리의 비밀 요원",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=309059886&amp;partner=openAPI&amp;start=api,"홍민정 (지은이), 김무연 (그림)",2023-01-18,"1미터 세상을 박차고 나온 봉봉의 명랑 발랄 모험기를 다룬 &lt;낭만 강아지 봉봉&gt; 세 번째 이야기가 출간되었다. 3권에서는 본격적으로 길 위의 세상을 알아 가고 평화주의 개로 새롭게 태어난 봉봉을 보여 준다.",K212831483,9791130696577,309059886,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/30905/98/coversum/k212831483_1.jpg,48874,국내도서>어린이>동화/명작/고전>국내창작동화,다산어린이,7165,0,1,10,https://image.aladin.co.kr/product/30905/98/cover500/k212831483_1.jpg,NULL
"낭만 강아지 봉봉 4 - 부러진 이빨 사건",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=320005690&amp;partner=openAPI&amp;start=api,"홍민정 (지은이), 김무연 (그림)",2023-07-05,"용감하게 씩씩하게 거리를 누비는 『낭만 강아지 봉봉』 네 번째 이야기가 출간되었다. 이번 4권에선 시장에서 벌어진 기막힌 사건을 해결하기 위해 네 발 벗고 나선 봉봉이 등장한다. 사건에 얽힌 장본인은 다름 아닌 시궁쥐 톱니다.",K682834669,9791130644318,320005690,10800,12000,BOOK,,600,https://image.aladin.co.kr/product/32000/56/coversum/k682834669_1.jpg,48874,국내도서>어린이>동화/명작/고전>국내창작동화,다산어린이,6027,0,1,10,https://image.aladin.co.kr/product/32000/56/cover500/k682834669_1.jpg,NULL
"낭만 강아지 봉봉 5 - 위험천만 숨바꼭질",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329765630&amp;partner=openAPI&amp;start=api,"홍민정 (지은이), 김무연 (그림)",2023-12-05,"시리즈 누적 10만 부 돌파. 낭만 강아지 봉봉의 다섯 번째 이야기. 소중한 친구를 지키기 위해 다시금 길 위에 선 봉봉의 모습을 그린다. 친구의 부재를 통해 친구의 소중함을 이야기한다는 점에서 더욱 주목할 만하다.",K712936552,9791130648040,329765630,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/32976/56/coversum/k712936552_1.jpg,48874,국내도서>어린이>동화/명작/고전>국내창작동화,다산어린이,8020,0,1,10,https://image.aladin.co.kr/product/32976/56/cover500/k712936552_1.jpg,NULL
"내 강아지 마음 상담소 - 강아지 마음에 대한 소소한 질문들",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=214217818&amp;partner=openAPI&amp;start=api,"강형욱 (지은이)",2019-11-15,"강형욱 반려견 훈련사가 알려주는 강아지 마음에 대한 모든 것. 함께 먹고 함께 자고 함께 걷고, 반려견을 가족처럼 사랑하고 아끼지만 때론 내 강아지의 마음을 알아채는 것이 세상에서 가장 어려운 일처럼 느껴질 때도 많다. 저자는 그동안 공부하고 경험한 모든 것들을 바탕으로 성실하게 답을 준다.",K292636998,9791196719425,214217818,13320,14800,BOOK,,740,https://image.aladin.co.kr/product/21421/78/coversum/k292636998_1.jpg,53534,국내도서>건강/취미>반려동물,혜다,5700,0,1,10,https://image.aladin.co.kr/product/21421/78/cover500/k292636998_1.jpg,NULL
"내 오래된 강아지에게 - 열일곱 살 반려견과 이별하기까지 함께 나눈 기적 같은 일상",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330374143&amp;partner=openAPI&amp;start=api,"효모리 도모코 (지은이), 이소담 (옮긴이)",2023-12-14,"저자가 십수 년간 함께한 노견 ‘나쟈’의 발병 순간부터 작별하기까지의 전 과정을 최대한 꼼꼼하고 사려 깊게 담아낸 투병 일지이자 늘 자신의 곁을 지켜주고 기다려준 반려견에게 보내는 온 마음을 다해 쓴 러브레터다.",8925575620,9788925575629,330374143,16200,18000,BOOK,,900,https://image.aladin.co.kr/product/33037/41/coversum/8925575620_1.jpg,53534,국내도서>건강/취미>반려동물,알에이치코리아(RHK),965,0,1,10,https://image.aladin.co.kr/product/33037/41/cover500/8925575620_1.jpg,NULL
"내가 처음 쓴 일기 - 1학년 한 반 아이들이 쓴 일기 모음",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=30554&amp;partner=openAPI&amp;start=api,"대구금포초등학교1학년2반 (지은이), 윤태규 (엮은이), 김성민 (그림)",1998-05-02,"처음 학교에 들어간 일학년 아이들이 쓴 일기를 묶었다. 윤태규 선생님이 지도한 한반 아이들의 일기를 모았는데 학교에서, 집에서 생활하며 사물을 관찰한 일들이 재미있게 나타나 있다. 담임 선생님이 글쓰기 지도를 하면서 쓴 글이라서 글의 양으로 보나 내용으로 보나 보통 1학년이 쓴 것보다는 수준이 높다.",8985494805,9788985494809,30554,9900,11000,BOOK,,550,https://image.aladin.co.kr/product/3/5/coversum/8985494805_2.jpg,48865,"국내도서>어린이>초등 전학년>어린이가 쓴 책",보리,12029,0,1,9,https://image.aladin.co.kr/product/3/5/cover500/8985494805_2.jpg,NULL
"너의 아름다움이 온통 글이 될까봐 - 문학동네시인선 100 기념 티저 시집",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=124394541&amp;partner=openAPI&amp;start=api,"서정학, 심재휘, 유강희, 유종인, 이용한, 장석주, 홍일표, 황규관, 김참, 문태준, 김형수, 유용주, 정채원, 이병률, 김언, 손택수, 신용목, 진수미, 이재훈, 김원경, 한영옥, 송승환, 김경인, 김박은경, 서효인, 배영옥, 박세미, 심지현, 최현우, 김해준, 권민경, 유계영, 서윤후, 박희수, 전영관, 이다희, 주민현, 김정진, 홍지호, 김향지, 김재훈, 남지은, 오병량, 이수정, 장수양, 채길우, 최예슬, 고은강, 황유원, 구현우 (지은이)",2017-12-12,"문학동네시인선이 100호를 맞아 기념 티저 시집을 펴낸다. 앞으로 문학동네시인선을 통해 선보이게 될 시인들을 미리 보여주고, 앞서 보여주겠다는 취지다. 2017년 등단한 젊은 시인에서부터, 시력 40년이 훌쩍 넘어가는 구력의 시인에 이르기까지. 시인들이 치는 그물에 걸려보니 참 넓고 또 촘촘하다.",895464922X,9788954649223,124394541,10800,12000,BOOK,,600,https://image.aladin.co.kr/product/12439/45/coversum/895464922x_1.jpg,51167,국내도서>소설/시/희곡>시>한국시,문학동네,11211,0,1,7,https://image.aladin.co.kr/product/12439/45/cover500/895464922x_1.jpg,NULL
"네트워크 마케팅, 스타트-업!",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=7974413&amp;partner=openAPI&amp;start=api,"이영권 (지은이)",2010-10-21,"네트워크마케팅 사업은 분명 선진국에서 약70년간 시장의 검증을 받아 온 시스템이다. 네트워크 마케팅에 대한 정확한 이해가 선행되지 않은 상태에서 회사를 선택한 다음, 사업에 뛰어들어 애를 쓰다가 주변 사람들로부터 욕만 먹고 시장을 떠나는 사람이 너무 많다. 이 책은  네트워크 마케팅 시장의 조속한 안정과 피해자 발생 사례를 조금이라도 막아 보겠다는 저자의 소박한 소망을 담아 그동안의 경험과 관찰한 내용을 중심으로 기본 개념을 엮은 책이다.",8957931686,9788957931684,7974413,4950,5500,BOOK,,270,https://image.aladin.co.kr/product/797/44/coversum/8957931686_2.jpg,273,"국내도서>경제경영>마케팅/세일즈>네트워크 마케팅",아름다운사회,2452,0,1,9,https://image.aladin.co.kr/product/797/44/cover500/8957931686_2.jpg,NULL
"네트워크마케팅 유통의 판을 바꾸다",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300740713&amp;partner=openAPI&amp;start=api,"라인 경제기획팀 (지은이)",2022-08-30,"네트워크 마케팅은 신유통이며 정직하고 합리적인 유통 방식이다. 그것뿐만 아니라 등장 이후 지금까지 짧은 역사에도 사람들에게 경제적 자유를 주고 있으며 인생을 바꿀 기회를 제공하고 있다.",K982839077,9791187311324,300740713,4950,5500,BOOK,,270,https://image.aladin.co.kr/product/30074/7/coversum/k982839077_1.jpg,273,"국내도서>경제경영>마케팅/세일즈>네트워크 마케팅",LINE(라인),4314,0,1,0,https://image.aladin.co.kr/product/30074/7/cover500/k982839077_1.jpg,NULL
"노트북 연서",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=22102770&amp;partner=openAPI&amp;start=api,"김후란 (지은이)",2012-12-21,,8998047160,9788998047160,22102770,5400,6000,BOOK,,300,https://image.aladin.co.kr/product/2210/27/coversum/8998047160_1.jpg,51167,국내도서>소설/시/희곡>시>한국시,시인생각,67,0,1,0,https://image.aladin.co.kr/product/2210/27/cover500/8998047160_1.jpg,NULL
"눈물을 마시는 새 출판 20주년 일러스트 특별판 윷놀이 세트 - 전4권",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=317212586&amp;partner=openAPI&amp;start=api,"이영도 (지은이), 백성민 (그림)",2023-05-17,"하퍼 콜린스, 아셰트, 펭귄 랜덤하우스, 그루포 플라네타 등 세계 메이저 출판사들의 선택을 받으며 세계 14개국에 수출 확정된 한국 판타지 문학의 전설 이영도 작가의 『눈물을 마시는 새』 일러스트 특별 한정판이 출간되었다.",K612833795,9791170522881,317212586,117000,130000,BOOK,,6500,https://image.aladin.co.kr/product/31721/25/coversum/k612833795_1.jpg,51122,국내도서>소설/시/희곡>판타지/환상문학>한국판타지/환상소설,황금가지,7014,0,1,10,https://image.aladin.co.kr/product/31721/25/cover500/k612833795_1.jpg,NULL
"눈토끼와 숲속 친구들의 크리스마스 쇼",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328221845&amp;partner=openAPI&amp;start=api,"레베카 해리 (그림)",2023-11-15,"크리스마스의 기쁨과 사랑을 함께 나눌 수 있는 따뜻한 이야기다. 크리스마스가 담고 있는 관대와 사랑, 배려, 축복 등의 의미가 고스란히 담겨 있다. 아이와 함께 내가 눈토끼라면 어떻게 했을지 그리고 내가 꼬마 친구들이라면 어떻게 했을지 이야기해 보자.",K862936805,9791169517614,328221845,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/32822/18/coversum/k862936805_1.jpg,35137,"국내도서>유아>그림책>나라별 그림책>유럽",사파리,755,0,1,10,https://image.aladin.co.kr/product/32822/18/cover500/k862936805_1.jpg,NULL
"뉴럴 링크 - 21세기를 이끄는 거대한 연결, 뇌-컴퓨터 인터페이스",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=331563813&amp;partner=openAPI&amp;start=api,"임창환 (지은이)",2024-01-08,"국내 최초로 뇌-컴퓨터 인터페이스를 연구하기 시작해 저명한 국제 학술지에만 200편 이상의 논문을 발표해 온 저자는 뇌-컴퓨터 인터페이스의 기본 원리부터 최신 현황, 가까운 미래 시나리오들을 제시한다.",8962625938,9788962625936,331563813,15300,17000,BOOK,,850,https://image.aladin.co.kr/product/33156/38/coversum/8962625938_1.jpg,51194,"국내도서>과학>뇌과학>뇌과학 일반",동아시아,9410,0,1,9,https://image.aladin.co.kr/product/33156/38/cover500/8962625938_1.jpg,NULL
"다윈의 거북이",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=196886958&amp;partner=openAPI&amp;start=api,"후안 마요르가 (지은이), 김재선 (옮긴이)",2019-07-15,"어느 날 한 노파가 저명한 역사 학자를 찾아와 그가 쓴 책들이 오류투성이라고 주장하며 자신이 경험한 역사 이면의 진실을 털어놓는다. 사실과 허구를 오가는 그녀의 진술은 현대사를 보기 좋게 비튼다. 그녀의 말처럼 거북이든 인간이든 산다는 것은 그저 적응하는 것뿐일까?",K482635835,9791128835735,196886958,14800,14800,BOOK,,740,https://image.aladin.co.kr/product/19688/69/coversum/k482635835_1.jpg,51212,국내도서>소설/시/희곡>희곡>외국희곡,지만지드라마,695,0,1,0,https://image.aladin.co.kr/product/19688/69/cover500/k482635835_1.jpg,NULL
"당근 양파 감자 레시피",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=233616243&amp;partner=openAPI&amp;start=api,"야마다 히데스에 (지은이), 김윤희 (옮긴이)",2020-02-27,"우리에게 친숙하지만 요리의 주인공이 되지 못했던 비련의 당근, 양파, 감자를 카레와 조림의 무한 굴레에서 구해내 기가 막히게 맛있는 요리로 변신시킨다. 어느 집에나 있는 냄비, 프라이팬, 볼 같은 기본 조리 도구와 당근, 양파, 감자만 준비하면 된다.",K462637015,9791136224187,233616243,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/23361/62/coversum/k462637015_1.jpg,53472,국내도서>요리/살림>생활요리,니들북,391,0,1,10,https://image.aladin.co.kr/product/23361/62/cover500/k462637015_1.jpg,NULL
"당신은 저승님 6",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330839602&amp;partner=openAPI&amp;start=api,"쇼탕 (지은이), 원성민 (옮긴이)",2023-12-26,,K002937600,9791171249176,330839602,4950,5500,BOOK,,270,https://image.aladin.co.kr/product/33083/96/coversum/k002937600_1.jpg,3742,"국내도서>만화>순정만화>레이디스 코믹",대원씨아이(만화),650,0,1,0,https://image.aladin.co.kr/product/33083/96/cover500/k002937600_1.jpg,NULL
"대파 헤라클레스가 친구들을 찾아요 - 세이펜 기능 적용, 세이펜 미포함",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=290858197&amp;partner=openAPI&amp;start=api,"줄리 불리에 (지은이), 강현주 (옮긴이)",2022-03-17,"기발한 친구들 4권. 대파 헤라클레스는 오늘 혼자다. 냉장고에서 함께 지내던 친구들이 오늘따라 보이지 않는다. 헤라클레스는 친구들을 찾아 냉장고 밖으로 나섰다. 만나는 친구들에게 무슨 일인지 물었지만, 친구들 모두가 무언가를 숨기고 있는 듯하다. 친구들은 헤라클레스 몰래 무얼 하려는 걸까.",K572837768,,290858197,7200,8000,BOOK,,400,https://image.aladin.co.kr/product/29085/81/coversum/k572837768_1.jpg,35137,"국내도서>유아>그림책>나라별 그림책>유럽",봄이아트북스,25,0,1,0,https://image.aladin.co.kr/product/29085/81/cover500/k572837768_1.jpg,NULL
"대파의 봄날",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=49604732&amp;partner=openAPI&amp;start=api,"한라연 (지은이)",2014-12-05,"한라연의 로맨스 소설. 25살에 결혼하지 않으면 요절할 거라는 무당의 말 때문에 5개월째 선을 보고 있는, 자칭 이성적이며 합리적인 여자, 나승아. 2주 전, 그녀의 구미에 맞는 답을 한 유일한 남자, 최태성을 만났다.",113156099X,,49604732,8100,9000,BOOK,,450,https://image.aladin.co.kr/product/4960/47/coversum/113156099x_1.jpg,51125,"국내도서>소설/시/희곡>로맨스소설>한국 로맨스소설",스칼렛,62,0,1,6,https://image.aladin.co.kr/product/4960/47/cover500/113156099x_1.jpg,NULL
"던전밥 월드 가이드 모험자 바이블 - S코믹스",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=282901701&amp;partner=openAPI&amp;start=api,"쿠이 료코 (지은이), 김민재 (옮긴이)",2021-11-19,"라이오스와 마르실, 광란의 마법사나 엘프들, 거의 모든 캐릭터의 새로운 그림을 실었다. 총 50페이지 가량의 오리지널 만화와 작중에서 다루지 못했던 등장인물들의 잡다구리 이야기, 연령, 신장, BMI는 물론, 등장인물들의 상세 데이터를 통째로 게재하였다.",K722835098,9791138403832,282901701,10800,12000,BOOK,,600,https://image.aladin.co.kr/product/28290/17/coversum/k722835098_1.jpg,2553,국내도서>만화>본격장르만화>SF/가상사회,㈜소미미디어,16107,0,1,9,https://image.aladin.co.kr/product/28290/17/cover500/k722835098_1.jpg,NULL
"독도는 우리 땅 - 그 누가 아무리 자기네 땅이라고 우겨도",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=54230072&amp;partner=openAPI&amp;start=api,"박문영 (지은이), 지문 (그림), 홍일송 (추천)",2015-03-10,"1982년 발표되어 전 국민의 관심을 모았던 '독도는 우리 땅' 노랫말을 바탕으로 독도의 모든 것을 담아낸 책이다. '독도는 우리 땅' 작사.작곡가인 박문영이 이 땅의 어린이들을 위해 직접 집필에 나서 독도에 대한 뜨거운 관심을 글로 표현했다.",8997336886,9788997336883,54230072,9900,11000,BOOK,,550,https://image.aladin.co.kr/product/5423/0/coversum/8997336886_1.jpg,48904,"국내도서>어린이>초등 한국사",하늘을나는코끼리,67,0,1,0,https://image.aladin.co.kr/product/5423/0/cover500/8997336886_1.jpg,NULL
"뜻을 세운 아이들 : 학령기 교사용",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330300416&amp;partner=openAPI&amp;start=api,"파이디온 집필팀 (지은이)",2023-12-28,,K942937278,9791163074526,330300416,8550,9000,BOOK,,270,https://image.aladin.co.kr/product/33030/4/coversum/k942937278_1.jpg,51589,"국내도서>종교/역학>기독교(개신교)>기독교(개신교) 교회>성경공부교재>어린이/청소년",파이디온선교회,3520,0,1,0,https://image.aladin.co.kr/product/33030/4/cover500/k942937278_1.jpg,NULL
"뜻을 세운 아이들 : 학령기 어린이용",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330299051&amp;partner=openAPI&amp;start=api,"파이디온 집필팀 (지은이)",2023-12-28,,K952937278,9791163074540,330299051,6650,7000,BOOK,,210,https://image.aladin.co.kr/product/33029/90/coversum/k952937278_2.jpg,51589,"국내도서>종교/역학>기독교(개신교)>기독교(개신교) 교회>성경공부교재>어린이/청소년",파이디온선교회,10300,0,1,0,https://image.aladin.co.kr/product/33029/90/cover500/k952937278_2.jpg,NULL
"뜻을 세운 아이들 : 학령전 어린이용",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330298193&amp;partner=openAPI&amp;start=api,"파이디온 집필팀 (지은이)",2023-12-28,,K582937177,9791163074533,330298193,7130,7500,BOOK,,220,https://image.aladin.co.kr/product/33029/81/coversum/k582937177_1.jpg,51589,"국내도서>종교/역학>기독교(개신교)>기독교(개신교) 교회>성경공부교재>어린이/청소년",파이디온선교회,2800,0,1,0,https://image.aladin.co.kr/product/33029/81/cover500/k582937177_1.jpg,NULL
"라멘 아카네코 5",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332504165&amp;partner=openAPI&amp;start=api,"Angyaman (지은이), 김서은 (옮긴이)",2024-01-19,"고양이가 경영하는 라멘 가게에서 오늘도 아주 열심히 일하는 타마코. 라멘을 먹으려는 손님뿐만 아니라 고양이가 목적인 손님도 잔뜩. 과연 그들은 어떤 사람…?",K312938565,9791136781727,332504165,9000,10000,BOOK,,500,https://image.aladin.co.kr/product/33250/41/coversum/k312938565_1.jpg,3936,국내도서>만화>동물만화,서울미디어코믹스(서울문화사),570,0,1,10,https://image.aladin.co.kr/product/33250/41/cover500/k312938565_1.jpg,NULL
"룬의 아이들 - 블러디드 6",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=324505624&amp;partner=openAPI&amp;start=api,"전민희 (지은이)",2023-09-18,"『룬의 아이들 - 윈터러』에 이은 2부『룬의 아이들 - 데모닉』이 완결된 지 11년 만의 신작이다. 1부 ‘룬의 아이들’ 시리즈 3부에 해당하는 이번 작품은 실종된 오빠에 얽힌 비밀과 맞서 분투하는 공녀를 중심으로 ‘블러디드’라는 힘에 관한 이야기를 다루고 있다.",8954699103,9788954699105,324505624,15300,17000,BOOK,,850,https://image.aladin.co.kr/product/32450/56/coversum/8954699103_1.jpg,51122,국내도서>소설/시/희곡>판타지/환상문학>한국판타지/환상소설,엘릭시르,18230,0,1,10,https://image.aladin.co.kr/product/32450/56/cover500/8954699103_1.jpg,NULL
"리빌드 월드 5 - 대규모 항쟁, Novel Engine",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328788340&amp;partner=openAPI&amp;start=api,"나후세 (지은이), 긴 (그림), JYH (옮긴이)",2023-11-23,"슬럼에 군림하는 양대 조직, 에존트 패밀리와 해리어스는 막대한 부를 낳는 슬럼의 지하경제를 둘러싸고 오랫동안 대립하고 있었다. 그러한 정세 속에서, 셰릴은 아키라와 함께 요노즈카역 유적에서 가져온 유물을 돈으로 바꾸기 위해 유물 판매점 설립을 계획한다.",K232936117,9791138036016,328788340,10800,12000,BOOK,,600,https://image.aladin.co.kr/product/32878/83/coversum/k232936117_1.jpg,54719,"국내도서>소설/시/희곡>라이트 노벨>노블엔진(Novel Engine)",영상출판미디어(주),1905,0,1,9,https://image.aladin.co.kr/product/32878/83/cover500/k232936117_1.jpg,NULL
"리얼 오사카 - 교토·고베·나라, 2024~2025년 최신판",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330426617&amp;partner=openAPI&amp;start=api,"황성민, 정현미 (지은이)",2024-01-02,"오사카 일등 가이드북, 〈리얼 오사카〉가 새 얼굴, 새 정보로 찾아왔다. 한국 최대 일본 여행 커뮤니티 ‘네일동’에서 약 20년간 활동해 온 스태프와, 다년간 오사카에 거주하며 현지인보다 오사카에 빠삭한 두 작가가 뭉쳐 오사카 여행의 모든 것을 소개한다.",K212937799,9791193080177,330426617,16920,18800,BOOK,,940,https://image.aladin.co.kr/product/33042/66/coversum/k212937799_1.jpg,50854,"국내도서>여행>일본여행>일본여행 가이드북",한빛라이프,5840,0,1,10,https://image.aladin.co.kr/product/33042/66/cover500/k212937799_1.jpg,NULL
"마녀의 조건 - 마음먹은 대로 사는 게 아직 서툰 당신에게",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328477825&amp;partner=openAPI&amp;start=api,"유윤주 (지은이)",2023-11-15,"매일 조금씩 더 행복해지는 나다운 습관을 적립하며 마음먹은 대로 사는 여자 유윤주가 전하는 마녀로 사는 법. 마음먹은 대로 사는 것을 깨달은 뒤 진짜 원하는 삶은 생각보다 요란하지 않고 간단함을 알았다. 자신이 빠져있는 그럴듯한 허울에서 벗어나 진짜 원하는 것을 추가하고, 수정하며 나다움을 계속 갱신해 나가는 것. 이것이 바로 ‘나답게’ 사는 것이다.",K062936813,9791190227315,328477825,15300,17000,BOOK,,850,https://image.aladin.co.kr/product/32847/78/coversum/k062936813_1.jpg,70211,국내도서>자기계발>행복론,힘찬북스(HCbooks),685,0,1,10,https://image.aladin.co.kr/product/32847/78/cover500/k062936813_1.jpg,NULL
"마른 똥막대기에 번개 쳤다",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=14845605&amp;partner=openAPI&amp;start=api,"홍일 (지은이)",2012-01-20,"지리산 깊은 산골 청허산방에서 산차를 만들며 수행의 심상들을 적어놓은 구도수필집이다. 알쏭달쏭한 종교 이야기가 아닌 거침없는 쓴소리로 껄껄한 인생 깔끔하게 살아가는 법을 터득하게 하는 지혜의 메시지를 던져주고 있다.",8996806307,9788996806301,14845605,11700,13000,BOOK,,650,https://image.aladin.co.kr/product/1484/56/coversum/8996806307_1.jpg,51371,국내도서>에세이>한국에세이,자연과인문,25,0,1,0,https://image.aladin.co.kr/product/1484/56/cover500/8996806307_1.jpg,NULL
"만들고 싶은 여자와 먹고 싶은 여자 4 - 픽시하우스",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=331619657&amp;partner=openAPI&amp;start=api,"유자키 사카오미 (지은이), 이하니 (옮긴이)",2024-01-25,"밸런타인을 목전에 둔 노모토와 카스가. 저마다의 마음을 가슴에 품고 부디, 당신에게만은 이 마음을 알아주길 바라고 만다. 사랑하는 사람과 언제까지고 함께 있고 싶으니까.",K882937235,9791138040648,331619657,7200,8000,BOOK,,400,https://image.aladin.co.kr/product/33161/96/coversum/k882937235_1.jpg,3742,"국내도서>만화>순정만화>레이디스 코믹",영상출판미디어(주),3650,0,1,10,https://image.aladin.co.kr/product/33161/96/cover500/k882937235_1.jpg,NULL
"맞선보고 싶지 않아서 억지스러운 조건을 달았더니 동급생이 온 일에 대해서 5 - S Novel",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329667741&amp;partner=openAPI&amp;start=api,"사쿠라기 사쿠라 (지은이), Clear (그림), 손종근 (옮긴이)",2023-12-14,"애인으로서, 약혼자로서 착실하게 관계를 진전시키는 유즈루와 아리사. 학원제의 계절을 맞이하여 바쁜 나날을 보내는 두 사람은, 함께 지내는 시간이 짧아지는 것과 동시에 조금씩 마음이 엇갈리는 것을 느끼기 시작한다.",K912936257,9791138480864,329667741,6750,7500,BOOK,,370,https://image.aladin.co.kr/product/32966/77/coversum/k912936257_1.jpg,89167,"국내도서>소설/시/희곡>라이트 노벨>S 노벨",㈜소미미디어,1905,0,1,0,https://image.aladin.co.kr/product/32966/77/cover500/k912936257_1.jpg,NULL
"매거진 B (Magazine B) Vol.61 : 아크네 스튜디오 (Acne  Studios) - 국문판 2017.11",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=122588580&amp;partner=openAPI&amp;start=api,"JOH & Company (제이오에이치) 편집부 (지은이)",2017-11-09,"제이오에이치의 관점으로 찾아낸 전 세계의 균형 잡힌 브랜드를 매월 하나씩 소개하는 광고 없는 월간지. 새로운 비즈니스를 구상하는 브랜드 관계자부터 브랜드에 대한 감각을 익히고 싶어 하는 이들까지, 브랜드에 관심을 가진 모두를 위해 만드는 진지하지만 읽기 쉬운 잡지다.",K952531851,9791160360257,122588580,12350,13000,BOOK,,390,https://image.aladin.co.kr/product/12258/85/coversum/k952531851_1.jpg,7605,국내도서>잡지>경제/경영,"B Media Company",1143,0,0,0,https://image.aladin.co.kr/product/12258/85/cover500/k952531851_1.jpg,NULL
"매스커레이드 게임",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=319384626&amp;partner=openAPI&amp;start=api,"히가시노 게이고 (지은이), 양윤옥 (옮긴이)",2023-06-26,"최고의 미스터리 《매스커레이드 시리즈》가 5년 만에 돌아왔다. 크리스마스를 맞은 화려한 호텔 코르테시아도쿄. 객실의 닫힌 문 안에서 피해자와 가해자가 뒤섞이고 가면 속에 숨은 과거의 비밀이 하나둘씩 밝혀진다.",K552833159,9791167901996,319384626,15120,16800,BOOK,,840,https://image.aladin.co.kr/product/31938/46/coversum/k552833159_1.jpg,51058,"국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설",현대문학,15866,0,1,9,https://image.aladin.co.kr/product/31938/46/cover500/k552833159_1.jpg,NULL
"매일, 휴일 6",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330781676&amp;partner=openAPI&amp;start=api,"신조 케이고 (지은이), 장혜영 (옮긴이)",2023-12-22,"히로토와 나츠미의 단독 주택 생활, 심기일전!! 과로로 쓰러졌다 부활한 히로토, 백수가 된 히데키와 함께 ‘미련이 남은 청춘’에 재도전?! 그리고 마침내 요모기 씨의 ‘연애’에도 변화가?! 나츠미에게도 이변이?!",K382937509,9791136780324,330781676,6750,7500,BOOK,,370,https://image.aladin.co.kr/product/33078/16/coversum/k382937509_1.jpg,3742,"국내도서>만화>순정만화>레이디스 코믹",서울미디어코믹스(서울문화사),6285,0,1,10,https://image.aladin.co.kr/product/33078/16/cover500/k382937509_1.jpg,NULL
